room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
1,1,3,1,4,70
1,3,2,1,0,130
1,7,28,1,285,195
0,1,1,1,0,45
1,3,57,1,344,248
1,3,4,1,0,200
1,3,8,1,0,117
0,2,1,1,358,477
1,4,9,1,9,200
0,3,18,3,304,130
0,14,0,1,0,50
1,3,28,1,293,220
1,2,1,1,0,200
0,1,5,4,346,220
1,1,1,1,0,75
1,4,0,1,0,96
1,1,4,1,162,150
1,3,33,1,241,195
1,4,68,1,44,169
0,3,0,1,363,50
0,10,0,1,0,130
1,1,0,1,365,205
0,1,4,1,0,70
1,3,41,3,181,200
1,1,4,1,4,300
1,3,5,1,365,99
1,4,5,1,21,200
1,2,40,1,0,80
1,5,70,1,240,578
0,1,3,1,0,60
1,2,2,1,4,120
0,3,2,1,0,60
1,1,36,3,171,199
1,2,80,2,197,176
1,5,5,1,0,235
1,3,33,2,116,140
0,1,86,3,346,38
1,1,42,1,133,165
0,3,0,1,0,300
1,2,54,2,308,180
1,3,7,1,5,235
1,3,9,1,0,190
0,2,0,2,9,70
0,3,0,4,357,449
1,3,61,1,272,105
1,3,4,1,0,195
0,2,1,2,48,75
0,1,0,1,89,99
1,7,0,1,0,150
1,2,15,1,0,111
0,3,15,2,0,50
0,2,18,3,145,72
0,2,11,1,0,139
0,1,0,1,0,600
0,2,2,1,0,62
0,1,14,2,180,65
1,2,1,1,0,100
1,1,0,1,0,450
1,4,21,1,9,120
1,2,19,1,0,105
1,1,1,1,0,70
0,1,7,1,58,62
0,1,1,1,0,35
0,1,8,1,0,49
1,3,0,1,0,350
0,1,87,1,83,96
1,5,37,2,78,200
0,1,27,1,160,67
2,3,1,1,177,50
1,1,83,1,0,70
0,1,4,1,0,73
1,4,1,1,20,150
1,2,22,1,155,200
1,2,36,1,56,100
1,2,4,1,0,70
0,2,9,1,0,80
0,1,0,1,0,80
0,3,0,1,9,66
0,1,0,1,0,90
1,1,39,1,177,395
1,5,0,1,0,100
0,1,92,1,0,60
0,5,3,1,242,120
1,1,11,2,280,275
1,5,2,1,0,250
0,2,27,1,183,72
0,2,4,1,0,50
0,1,1,2,334,48
1,4,61,1,15,115
0,2,10,1,5,99
0,2,2,1,0,35
1,3,0,1,0,176
0,1,1,1,0,55
1,1,0,1,363,350
0,2,11,1,0,80
0,5,2,3,94,100
0,1,16,2,310,40
1,3,66,1,257,130
1,1,0,1,0,150
0,2,0,1,0,200
0,1,1,1,0,125
1,4,79,1,222,184
0,1,1,2,139,65
1,5,39,1,114,500
1,7,43,1,53,150
1,1,0,1,0,599
1,1,0,1,0,450
0,3,1,1,119,65
0,1,4,2,160,195
1,7,59,1,268,140
1,3,0,1,0,95
1,1,0,1,0,400
2,2,2,2,0,45
0,2,13,2,24,89
0,4,11,2,161,60
0,2,11,2,0,75
1,3,29,1,6,299
0,1,1,1,0,80
1,3,74,2,365,150
0,3,0,2,343,100
0,12,4,4,365,85
0,3,41,3,278,40
0,3,13,1,0,45
0,3,4,1,335,99
1,1,3,1,0,99
0,1,1,1,0,60
0,1,3,2,269,89
1,1,0,1,0,300
1,2,1,1,0,250
0,2,9,3,117,106
0,2,17,1,87,45
0,15,0,1,0,55
1,2,39,1,34,148
1,2,1,1,0,650
1,3,26,1,341,265
1,2,14,1,33,195
1,6,0,1,47,350
0,2,71,1,0,80
1,15,1,1,0,75
0,2,1,1,0,100
0,5,1,1,0,31
0,2,75,1,309,210
1,2,1,1,0,180
0,2,92,2,177,73
1,3,12,1,0,225
1,7,9,1,0,198
0,3,20,3,0,71
1,4,26,1,145,190
0,1,2,1,0,79
0,1,6,2,0,75
1,1,0,1,0,140
1,1,80,1,81,110
0,1,0,1,365,80
1,4,0,1,0,135
1,2,0,1,10,200
0,1,0,2,180,75
0,2,1,1,189,110
1,2,1,1,0,140
0,1,2,1,0,48
1,4,2,1,0,200
1,5,48,1,46,245
1,1,0,3,87,200
1,4,25,1,6,200
1,10,0,1,0,78
0,3,34,1,3,90
1,3,27,3,288,150
1,7,1,1,42,300
0,2,29,4,0,120
1,2,1,1,57,320
1,3,0,1,0,170
1,2,1,1,3,94
0,2,0,1,21,43
0,1,10,1,175,72
0,5,10,1,3,65
1,1,3,1,127,249
1,2,6,1,359,98
1,4,3,1,12,85
0,4,9,2,0,33
0,1,0,1,0,55
0,1,0,1,0,50
1,2,1,1,0,175
1,1,1,1,270,800
0,3,0,2,0,80
0,1,0,1,0,39
1,5,1,1,48,150
1,7,0,1,0,179
0,14,18,1,0,36
0,2,9,4,361,60
1,5,0,1,233,250
1,5,2,2,363,180
0,3,36,1,292,110
0,2,3,1,83,85
1,5,8,1,19,200
1,2,0,1,0,125
1,2,0,1,22,200
0,4,4,1,0,40
0,5,1,1,0,48
0,2,2,1,0,50
1,7,1,1,0,139
1,2,4,1,0,130
0,1,2,1,0,70
0,2,15,2,0,70
1,4,59,1,242,145
0,1,42,1,23,100
1,3,30,1,114,250
0,3,8,1,38,35
1,2,3,1,6,225
0,1,0,2,115,47
0,4,1,1,0,88
0,5,14,1,306,99
0,1,1,1,179,46
1,1,54,1,0,125
0,1,3,1,0,75
0,1,13,2,315,79
0,6,0,1,365,90
0,1,1,1,0,88
0,13,7,1,297,33
1,7,55,1,13,220
0,1,22,1,77,160
1,14,0,1,0,120
1,3,17,1,35,298
0,1,1,1,0,59
0,5,23,3,42,200
0,1,20,1,7,100
0,2,6,1,0,75
1,2,88,1,76,149
0,3,2,1,0,80
1,4,0,1,0,210
1,3,63,2,187,150
1,2,33,1,1,123
0,2,0,1,0,80
1,4,0,1,248,399
1,2,80,2,77,105
0,1,29,4,312,120
1,4,5,1,1,95
1,4,1,1,0,160
1,1,73,1,146,195
0,5,14,2,10,68
0,1,0,1,0,90
0,1,5,1,87,175
0,1,1,1,0,150
1,4,3,1,37,111
1,5,22,1,189,155
0,3,25,2,44,45
1,3,71,3,302,155
0,2,2,1,0,89
2,4,0,1,0,65
1,2,3,3,0,125
0,1,42,1,0,80
0,7,0,1,0,25
1,3,4,1,0,250
1,2,3,1,163,226
0,2,0,1,0,49
1,4,3,1,0,154
0,2,58,1,24,65
1,2,8,1,263,700
1,2,1,1,6,120
0,5,2,2,0,50
0,10,8,1,0,90
0,5,7,2,56,60
1,3,2,1,329,175
2,1,0,1,0,100
1,3,0,2,326,125
1,3,1,1,0,250
1,1,0,1,365,450
0,1,0,2,116,101
0,1,1,1,189,159
1,3,3,1,158,239
1,2,10,1,0,175
1,1,0,1,180,920
0,1,93,3,358,60
1,7,0,1,0,152
1,3,1,1,365,125
0,1,3,1,0,30
1,3,1,1,0,95
0,2,66,3,44,140
1,3,37,1,170,699
1,1,1,1,0,207
0,3,4,3,3,70
0,2,3,2,105,70
0,1,0,1,179,125
1,1,1,1,0,280
0,5,2,2,71,90
1,1,5,1,0,150
0,2,59,1,6,60
1,8,1,1,207,125
1,2,6,1,9,98
1,2,25,1,221,299
1,2,53,1,215,540
0,4,7,1,0,65
1,3,54,1,3,115
1,2,48,1,211,250
1,3,41,1,0,100
0,2,0,1,66,175
1,1,12,1,9,190
2,1,30,2,335,69
1,5,2,2,0,130
1,2,17,1,31,199
1,2,0,1,0,160
2,1,57,1,58,23
0,2,1,1,0,40
1,1,23,1,335,231
1,1,89,2,110,285
1,5,94,1,26,195
1,1,67,2,350,225
1,2,4,1,0,68
1,5,15,1,0,99
1,2,1,1,0,160
1,1,0,1,0,200
1,7,0,1,0,75
1,1,0,1,0,200
1,3,7,1,52,100
0,3,91,4,262,50
1,4,0,1,0,375
1,3,3,1,0,110
1,4,6,1,0,89
1,4,0,1,0,200
0,3,26,1,0,50
1,1,4,1,362,2000
0,7,1,1,0,60
0,1,2,2,365,65
1,5,45,2,159,104
1,2,7,1,7,110
1,2,3,1,0,80
1,2,0,1,0,175
0,2,6,1,0,75
1,3,19,2,231,149
1,2,1,1,1,100
0,1,40,4,280,38
1,4,1,1,0,150
1,2,37,1,8,200
1,3,44,1,0,135
1,2,4,1,0,110
0,1,45,1,277,65
0,1,17,2,0,50
0,1,8,1,0,250
0,2,23,1,172,62
0,4,24,4,87,44
1,4,0,1,0,130
1,7,1,1,76,225
1,3,1,3,53,70
1,1,1,1,307,175
0,1,4,2,84,50
1,2,5,1,0,115
0,2,40,1,9,90
1,2,0,2,0,250
1,4,3,1,0,95
0,1,12,1,14,20
1,2,4,1,0,289
1,3,69,2,99,113
0,1,0,2,0,45
0,4,0,1,365,335
0,4,17,2,131,60
1,1,1,2,365,350
0,14,8,2,35,65
1,2,1,1,346,599
1,3,0,1,0,149
1,2,17,2,214,120
0,5,0,1,0,80
1,7,8,1,234,165
1,2,13,2,273,165
0,2,11,1,3,124
0,5,7,3,236,47
0,3,5,1,8,185
1,3,0,1,0,150
1,2,52,1,72,150
0,10,14,3,301,55
0,1,2,2,0,85
1,2,3,1,0,200
0,1,14,1,63,50
0,1,5,1,0,40
1,1,0,1,0,800
1,5,0,2,365,400
1,1,9,1,0,250
1,2,3,1,0,160
1,5,14,2,363,150
1,3,30,1,0,180
0,3,0,1,83,120
1,4,6,1,299,499
0,1,52,1,128,70
0,7,11,1,0,60
1,2,3,1,0,142
2,1,0,1,89,100
1,2,1,1,0,120
1,4,7,1,0,120
0,7,1,1,0,60
1,4,12,1,0,160
0,2,4,1,10,45
0,4,67,1,2,35
0,1,0,1,0,1600
0,3,3,1,0,70
1,1,31,1,358,165
0,1,75,1,134,120
1,5,6,1,0,115
0,2,22,1,0,100
1,3,0,1,4,180
1,3,16,3,0,275
0,2,1,1,364,77
1,7,8,1,0,300
0,2,23,4,114,57
1,7,0,1,342,179
0,5,84,3,296,49
1,2,19,1,165,140
1,2,51,1,175,789
1,3,4,1,0,200
0,5,3,2,355,45
0,2,8,1,0,90
1,5,47,1,9,130
1,4,18,1,0,105
1,3,0,1,17,242
1,1,24,4,347,485
1,3,5,1,0,135
0,1,0,1,89,35
1,1,35,4,361,130
1,5,0,1,0,200
0,5,87,2,305,90
1,2,89,1,35,120
0,1,10,1,0,95
1,2,3,3,9,220
0,5,22,3,60,57
1,4,3,1,0,110
0,1,3,2,86,70
1,1,7,1,6,105
0,1,0,1,0,70
0,1,13,2,0,70
0,1,56,2,307,40
0,1,16,1,0,76
1,5,6,1,208,230
0,2,12,1,35,120
1,2,8,1,0,75
1,2,0,1,225,800
1,3,7,1,0,199
0,1,82,2,365,39
0,1,3,1,0,70
1,6,0,1,0,200
0,2,0,1,24,28
0,4,3,2,5,50
1,3,4,1,83,209
0,1,8,1,0,65
1,3,1,1,9,180
0,7,95,1,278,80
0,3,5,1,0,35
0,1,14,3,332,85
1,1,96,1,31,99
0,1,0,1,0,80
1,1,2,1,0,120
1,1,0,1,0,1000
0,1,0,1,0,75
1,5,0,1,0,275
0,2,0,2,0,60
0,1,26,1,131,100
0,3,47,2,46,77
1,1,0,1,0,300
1,1,16,1,110,375
0,2,2,2,89,90
2,1,1,1,0,41
0,1,0,1,0,60
1,2,3,1,348,129
0,3,23,2,280,85
0,1,1,1,0,55
1,2,0,1,0,150
0,3,9,2,0,45
1,2,29,1,0,120
0,3,5,1,0,65
1,2,32,1,56,225
0,10,27,1,322,60
0,1,9,1,144,90
2,1,8,2,364,45
0,3,0,1,0,60
0,2,23,1,30,38
1,3,0,1,0,350
1,2,1,1,208,78
1,3,0,1,32,120
1,2,1,1,0,110
1,4,0,1,0,250
1,5,1,1,0,115
0,7,1,3,0,425
0,2,7,1,0,55
1,4,9,2,233,220
1,3,18,2,255,245
1,1,20,1,19,110
1,2,1,1,0,295
1,4,38,3,262,425
0,3,65,1,138,101
1,4,9,2,351,249
1,1,7,1,0,99
1,1,34,1,365,800
1,2,16,1,0,159
2,1,0,1,347,50
0,2,18,1,310,55
0,7,0,1,0,60
1,3,24,1,365,160
1,7,1,1,35,175
0,2,35,1,88,80
0,2,2,1,0,40
1,2,44,2,126,115
1,10,29,1,0,129
1,4,0,1,0,65
0,1,1,1,0,79
1,3,81,2,9,110
1,5,5,1,0,200
1,2,32,1,16,65
0,2,91,4,325,65
1,3,0,1,0,68
0,1,0,1,0,60
0,1,0,1,0,90
0,3,8,2,0,250
1,3,0,1,0,215
0,15,2,1,341,50
1,1,36,1,358,190
1,1,0,1,0,150
0,1,2,1,139,241
1,1,12,1,220,311
1,4,31,2,283,275
0,5,1,1,0,67
0,3,9,3,219,150
1,3,1,1,353,550
1,2,5,1,0,150
1,5,0,1,29,139
0,2,4,1,0,175
1,3,22,1,0,170
0,2,4,1,67,85
1,1,35,1,35,125
0,3,1,1,18,50
0,1,4,3,7,88
1,3,8,1,358,189
1,2,66,1,347,191
0,3,48,2,115,92
0,1,41,1,3,110
1,1,0,1,0,200
1,4,1,1,0,250
1,4,5,1,0,234
0,2,0,1,0,65
1,5,0,1,0,85
0,2,3,3,132,130
1,4,17,1,0,50
0,3,8,1,0,88
0,1,1,1,351,80
0,1,0,1,0,680
1,1,0,1,0,300
0,3,5,1,0,50
1,2,12,1,5,119
1,5,0,1,19,269
0,2,2,1,0,25
1,2,1,1,0,170
1,2,35,1,312,22
1,2,0,1,0,200
0,1,0,1,0,95
0,3,17,3,355,75
1,3,0,2,364,150
0,3,17,1,0,48
0,1,1,1,0,60
0,7,0,1,0,55
0,5,0,1,0,40
1,1,0,1,25,98
0,2,52,4,242,98
1,7,3,1,0,200
1,14,0,1,329,60
0,1,42,2,365,80
1,2,0,1,0,250
1,4,5,1,2,89
0,4,11,2,0,95
1,2,41,1,0,90
1,3,4,1,0,135
1,6,5,1,41,349
0,1,70,2,291,65
1,3,7,1,0,65
1,1,52,3,361,211
1,3,47,1,0,200
0,4,0,1,60,46
0,1,0,1,343,100
0,1,0,2,0,49
0,2,56,1,54,95
1,3,2,1,161,125
1,1,0,1,0,190
0,1,26,1,115,75
0,14,1,1,0,35
0,3,10,1,0,40
1,3,0,1,0,140
1,2,4,1,0,350
1,1,0,3,342,300
1,2,6,1,0,110
1,2,6,1,16,300
1,4,12,1,0,150
0,1,1,1,0,105
1,5,3,1,0,210
0,1,8,3,365,148
0,15,6,1,321,70
1,3,4,2,46,160
1,2,0,2,0,199
1,3,4,1,86,249
1,2,48,1,329,142
1,1,17,1,0,80
0,2,5,1,0,50
0,1,1,1,37,40
0,2,3,1,0,100
1,1,14,1,0,80
1,5,8,1,0,250
1,7,32,1,71,90
1,7,9,1,80,145
0,3,27,1,48,55
1,3,0,3,0,66
0,2,4,1,0,34
0,3,0,3,0,89
1,3,6,1,0,225
0,2,0,1,0,50
1,1,10,1,83,168
1,3,1,1,133,250
1,1,1,2,365,1000
1,1,18,1,2,160
0,1,13,1,87,45
1,5,8,1,0,64
1,2,0,1,141,199
0,2,0,2,48,47
1,2,2,1,360,75
0,1,86,1,198,50
1,5,47,1,341,499
0,1,0,1,0,75
0,1,5,4,2,80
0,1,0,1,0,100
1,1,0,1,0,600
0,7,0,1,0,80
0,6,22,3,90,67
0,3,1,3,311,75
0,1,80,3,282,145
1,6,20,1,25,350
1,5,1,3,0,100
0,2,38,2,243,150
0,1,27,1,16,45
1,1,17,1,0,175
0,1,2,1,0,45
1,2,68,1,100,150
1,2,1,1,50,133
1,3,14,1,31,159
0,1,0,1,116,33
1,3,5,1,0,185
1,3,4,1,0,140
0,3,1,1,0,90
0,1,1,2,194,80
1,3,5,1,230,175
0,2,13,1,233,275
1,3,11,1,249,700
1,3,76,1,248,90
1,2,2,1,0,110
1,3,9,1,109,160
0,4,25,2,90,85
1,1,3,1,362,800
1,2,24,1,39,88
0,1,0,3,188,88
0,3,1,3,1,125
0,2,0,1,0,74
0,1,1,1,0,200
0,3,6,1,45,100
0,1,89,3,356,84
0,2,23,1,50,45
2,1,11,1,0,33
0,1,2,3,358,55
0,14,0,1,0,45
1,1,24,1,0,134
1,7,5,1,0,115
1,5,0,1,23,168
0,3,79,1,107,99
1,3,7,1,0,170
1,5,24,1,17,249
0,3,2,1,0,47
1,2,16,2,79,140
0,4,3,1,0,139
1,2,2,1,0,75
1,1,0,1,160,120
0,1,37,4,89,43
0,2,0,1,339,60
1,3,15,1,15,130
0,5,3,2,0,79
1,2,0,1,88,203
0,14,2,1,0,42
2,1,0,2,27,65
0,2,3,1,276,40
1,3,0,1,51,1200
1,7,4,1,0,150
0,3,0,1,250,85
1,3,97,1,60,200
1,4,2,1,0,165
0,5,20,1,37,69
1,3,28,1,11,94
0,1,3,1,0,95
1,7,0,1,0,300
1,1,0,1,0,200
0,1,14,1,90,180
1,4,2,1,83,100
1,4,0,2,0,130
0,1,7,3,139,33
0,7,8,1,178,115
0,2,11,2,44,55
1,3,15,3,293,190
0,7,44,3,365,150
1,2,56,1,226,200
1,2,28,1,9,150
0,3,90,1,323,70
0,1,5,2,145,100
1,8,0,1,0,150
1,3,46,3,297,350
0,3,9,1,89,80
0,1,44,3,3,79
1,5,0,1,0,113
0,1,1,1,0,100
0,1,8,1,357,44
0,5,7,1,341,185
1,3,0,1,112,425
0,1,27,2,76,94
1,3,3,2,0,435
1,3,7,1,0,289
1,2,18,1,38,215
0,1,1,1,0,40
1,4,0,1,0,170
1,4,57,1,0,175
0,5,8,1,0,100
0,2,3,1,0,90
0,1,1,2,0,75
1,5,54,1,236,145
0,10,1,1,0,50
1,1,15,1,170,90
1,2,4,1,0,64
0,3,3,1,0,70
1,3,7,1,270,145
0,3,36,2,32,51
0,4,4,1,3,43
1,2,11,1,0,195
1,2,21,1,0,100
0,1,85,4,0,60
1,3,26,1,0,150
0,3,1,1,0,45
1,2,57,1,77,220
1,7,83,1,203,170
1,3,34,1,0,170
0,15,10,2,35,55
1,8,0,1,72,500
1,1,2,1,365,180
1,1,0,1,0,100
1,2,2,1,0,120
1,2,7,1,0,70
1,3,0,1,0,295
1,3,51,1,311,90
1,4,3,1,16,220
0,2,3,2,0,65
0,5,1,1,0,150
0,3,2,1,0,23
0,2,26,1,63,120
1,3,33,1,178,800
0,5,10,3,20,90
1,7,0,1,0,57
0,1,5,1,0,50
0,7,13,2,326,70
1,2,25,1,65,100
1,15,5,1,0,100
1,7,6,1,0,90
1,10,6,1,0,150
0,1,1,1,0,70
1,7,7,1,0,98
0,1,17,1,106,47
1,1,0,1,0,400
0,3,2,1,364,100
0,2,26,4,280,110
0,1,5,1,1,35
0,4,0,2,22,60
1,3,0,1,344,425
1,1,2,3,0,106
1,4,85,2,107,100
0,10,1,1,0,45
1,4,28,1,4,250
0,5,0,2,0,38
1,4,0,1,0,135
1,15,0,1,42,40
1,1,2,1,0,120
0,2,3,1,0,130
1,2,4,2,4,150
1,2,1,3,337,295
0,4,58,1,307,99
1,2,79,1,283,114
1,5,13,1,4,170
1,7,2,1,0,180
1,2,1,1,0,170
1,1,63,1,8,35
0,1,0,1,0,50
2,2,8,1,5,90
0,14,8,4,31,45
1,1,4,1,22,100
0,1,2,1,139,125
1,1,2,1,0,120
1,1,16,1,0,140
1,2,8,1,0,158
0,7,34,1,140,70
0,3,63,4,291,50
0,2,8,1,0,70
0,3,38,1,99,103
0,3,5,1,0,90
1,6,15,1,0,99
1,3,56,2,163,500
1,2,6,1,0,108
1,1,1,1,0,150
2,2,2,3,297,53
1,3,19,1,218,140
1,1,4,1,0,140
1,2,11,1,214,140
1,1,1,3,129,150
1,1,28,1,347,138
0,15,3,1,0,41
0,1,13,1,0,60
0,2,7,1,0,47
1,3,3,3,43,85
1,1,16,1,9,175
1,5,1,1,0,99
0,1,19,2,98,45
0,1,2,1,18,29
1,2,1,1,0,199
1,3,23,1,67,110
1,2,6,2,363,650
0,1,66,2,84,129
1,1,0,1,0,235
0,1,1,2,24,59
1,10,4,1,0,200
1,14,1,1,2,135
0,7,4,1,1,40
0,3,1,1,0,35
0,7,1,1,0,70
1,2,0,1,0,95
0,2,4,1,0,62
1,2,22,1,103,100
0,3,0,1,0,200
1,5,2,1,0,50
1,2,1,1,0,160
1,5,0,1,0,375
0,1,83,3,157,99
1,1,0,1,0,225
1,3,0,1,0,99
1,3,0,1,0,140
2,1,0,2,168,260
1,4,11,1,0,80
0,6,11,2,67,115
1,1,14,1,9,140
0,5,2,1,0,50
1,2,35,2,0,200
0,5,16,1,17,51
1,2,23,1,2,180
0,1,2,1,0,60
0,4,1,1,0,55
0,5,0,3,21,60
0,1,86,1,20,97
1,12,13,3,365,169
0,1,6,1,9,30
1,2,5,1,0,400
0,2,0,1,0,66
0,1,82,2,52,45
1,4,13,1,0,85
0,1,8,1,5,120
0,7,0,2,0,70
0,1,9,1,248,58
1,2,12,1,0,224
1,1,18,2,0,250
1,14,0,1,365,125
1,2,11,1,0,88
0,1,0,2,0,115
0,3,94,1,26,110
0,7,2,1,0,100
0,3,3,2,0,55
0,1,3,1,0,70
1,2,22,1,11,89
1,3,6,1,292,130
1,4,17,1,201,550
0,3,1,4,364,80
2,1,46,2,0,78
1,3,0,1,157,90
0,3,1,3,72,60
1,3,1,1,5,350
0,2,0,3,179,2500
0,1,2,3,344,80
0,3,4,1,310,35
0,1,49,4,24,89
0,2,5,1,0,53
1,3,42,1,330,199
1,5,1,1,0,85
1,3,1,1,0,125
0,1,7,3,356,99
0,1,1,3,0,75
0,1,29,1,13,64
0,1,14,1,7,95
1,7,5,2,0,125
0,2,3,1,0,94
0,4,2,2,13,60
0,1,12,1,9,60
1,2,0,1,365,180
0,1,40,4,30,45
1,2,24,1,0,100
1,3,68,4,128,100
0,1,1,1,0,98
0,2,4,1,10,80
1,5,0,1,7,110
0,7,0,3,0,42
1,2,8,1,0,240
0,10,2,1,0,80
0,1,62,1,65,95
1,2,43,1,66,295
1,3,58,1,152,200
1,7,3,2,54,110
1,3,0,1,0,175
0,1,4,1,330,80
1,3,7,1,80,520
1,2,12,4,0,159
0,1,16,4,137,50
0,4,10,3,189,42
1,3,0,1,0,250
0,3,8,1,8,110
0,1,1,1,0,99
0,2,4,1,0,55
1,4,27,2,29,150
0,1,0,1,0,600
1,2,16,1,0,84
1,5,18,1,31,185
1,3,8,1,243,350
1,5,0,1,0,175
0,5,0,1,0,90
0,5,0,1,0,74
1,1,0,1,213,80
0,3,3,1,188,70
0,10,0,1,0,92
0,2,4,1,177,115
0,3,0,1,0,65
1,4,1,1,273,170
1,2,0,1,12,100
1,3,42,3,348,125
0,1,10,2,0,40
1,5,1,1,0,90
1,3,4,1,326,100
0,2,18,4,188,55
0,1,0,1,0,100
1,2,2,1,80,115
0,1,0,1,0,45
0,2,1,1,83,150
0,2,72,2,293,50
0,3,0,2,86,60
0,3,0,1,365,180
0,2,0,2,2,600
0,1,64,1,4,50
1,3,62,1,310,275
1,1,1,1,96,100
1,14,0,1,0,220
0,3,0,1,0,120
1,3,5,1,0,100
0,3,45,4,59,79
1,2,11,1,27,460
1,3,4,1,0,130
1,2,0,1,0,180
0,1,3,1,319,70
1,3,38,1,0,115
1,3,9,1,19,115
1,5,0,1,0,100
1,3,23,1,0,199
0,1,25,1,241,35
1,1,47,2,17,170
1,2,1,1,0,124
0,1,2,2,0,45
1,4,4,2,188,181
1,5,35,2,12,149
1,2,0,1,14,200
1,1,0,1,0,109
1,1,1,1,57,120
0,2,21,1,311,125
1,4,11,1,11,125
1,5,13,1,0,65
1,2,5,1,54,320
0,1,61,2,8,69
1,3,3,1,0,137
0,1,0,1,0,40
0,1,1,1,0,120
1,3,15,1,357,300
0,2,7,3,365,95
0,4,12,1,358,310
2,1,14,1,363,42
1,3,3,1,227,110
1,3,1,1,0,1200
1,3,70,1,230,145
0,1,73,1,139,105
1,5,2,2,1,145
1,5,0,2,0,349
1,1,53,1,178,62
1,5,3,1,38,550
1,2,0,1,226,135
1,4,1,1,9,140
0,1,3,2,180,70
1,2,2,1,358,155
0,3,0,1,0,150
0,3,2,1,0,63
0,3,7,1,81,160
0,3,4,1,0,68
0,1,7,1,0,90
1,2,21,1,16,100
0,1,21,3,188,50
0,7,0,1,0,33
1,1,9,1,44,140
0,2,61,2,61,85
1,2,3,1,0,175
0,3,0,1,125,100
0,2,0,1,0,49
0,15,3,3,331,60
1,3,1,1,0,75
1,3,2,1,0,140
0,2,43,2,114,114
1,1,1,1,34,125
0,1,32,2,317,149
1,3,3,1,0,152
1,2,5,1,0,240
0,2,91,1,258,115
0,2,30,2,331,90
0,1,3,2,314,80
0,1,21,2,82,60
1,1,36,4,0,215
1,1,6,1,11,114
1,1,59,1,248,110
0,1,54,2,197,70
0,1,1,1,0,110
1,5,10,1,25,150
0,1,0,1,0,120
0,1,58,4,50,88
0,1,1,3,364,65
1,5,11,1,171,180
1,1,0,1,49,107
0,1,1,1,0,45
0,1,5,1,38,125
1,2,3,1,0,150
1,1,4,1,0,78
1,2,31,1,22,450
0,1,37,1,139,75
1,2,1,3,1,299
0,2,0,1,0,395
1,2,97,1,0,135
1,3,99,2,239,249
1,2,0,1,0,175
1,1,52,1,53,86
0,1,0,1,0,85
0,7,3,1,321,110
0,2,1,2,362,150
1,7,8,1,80,160
1,4,1,1,0,165
1,3,10,1,0,125
0,1,1,1,0,90
0,1,0,1,365,75
0,10,1,1,0,49
1,4,68,1,36,425
1,7,57,1,32,165
0,1,2,4,1,60
1,6,0,1,0,125
0,3,72,1,155,70
0,3,5,4,0,40
0,2,4,2,0,95
0,4,37,1,78,120
1,4,11,1,0,234
0,3,3,2,166,78
1,1,2,1,0,100
1,2,0,1,0,150
1,1,2,1,0,118
0,2,1,1,61,100
1,2,89,2,38,90
0,7,3,1,0,70
0,2,42,1,263,80
1,1,5,1,0,86
0,7,0,1,105,65
1,6,1,1,0,180
1,2,2,3,26,100
1,7,0,2,79,285
1,1,0,1,0,199
0,3,8,1,0,70
1,4,45,1,6,150
0,2,15,1,0,50
1,5,5,1,0,110
1,1,6,1,0,249
0,1,6,4,350,95
2,1,3,1,0,103
1,5,4,1,27,151
1,7,0,1,55,185
1,2,59,1,53,245
1,4,3,1,0,120
1,3,12,1,0,65
0,1,0,1,0,125
1,2,5,1,18,215
1,2,31,1,99,120
1,1,0,1,0,100
0,1,1,1,0,120
0,1,56,1,272,150
1,3,7,1,117,135
1,4,2,4,314,115
0,3,3,1,0,130
0,4,1,1,0,55
0,3,3,1,5,35
1,1,18,1,180,160
0,5,15,1,0,80
1,2,40,1,248,103
0,1,68,1,63,46
0,2,1,1,0,100
0,3,0,1,317,51
1,7,1,1,0,76
1,3,27,1,304,45
1,2,1,1,0,199
0,2,17,4,308,57
1,2,26,2,267,110
1,4,85,1,91,273
1,1,85,1,125,100
1,2,3,1,0,599
0,3,2,2,0,80
0,1,26,1,0,65
0,5,0,1,0,120
1,2,50,1,14,185
0,1,0,1,1,250
0,2,0,1,0,75
1,3,4,1,323,600
1,5,33,1,76,135
0,3,1,2,263,100
1,3,50,1,324,205
0,1,20,1,0,85
1,1,16,1,328,418
1,4,3,1,0,200
0,5,0,1,0,40
1,3,0,1,0,275
0,2,29,2,178,150
1,2,15,2,365,375
1,1,15,1,91,612
0,5,0,1,38,80
0,2,98,2,264,75
0,2,89,2,4,42
1,1,0,1,0,200
0,1,5,2,0,40
0,1,1,1,365,250
1,1,0,1,0,400
0,1,42,4,257,50
1,3,36,2,28,191
0,4,1,1,0,40
0,1,7,1,0,45
1,2,6,1,0,139
1,8,2,1,0,200
0,4,2,1,0,55
1,2,1,1,0,145
1,1,57,1,337,130
1,3,0,1,365,275
0,1,5,1,66,62
0,3,0,2,178,50
1,2,2,1,0,90
1,1,55,1,123,148
0,2,2,1,0,63
0,2,5,1,135,100
0,2,32,1,89,70
1,5,2,1,9,143
1,3,24,1,139,600
0,2,6,1,16,120
0,4,0,3,12,70
1,1,0,4,286,290
1,1,0,1,0,400
0,5,5,1,0,75
1,2,53,1,0,170
1,4,17,1,94,110
0,2,51,1,170,60
1,1,0,1,0,125
0,5,0,1,365,200
1,4,0,1,7,164
0,1,86,1,147,80
0,4,17,1,314,45
